cmi_c13_mean,cmi_c13_std,cmi_c13_min,cmi_c13_max,cmi_c15_mean,cmi_c15_std,cmi_c15_min,cmi_c15_max,cmi_c16_mean,cmi_c16_std,cmi_c16_min,cmi_c16_max,btd_13_15,btd_13_16,btd_15_16,timestamp,timestamp_local,time_10min
282.65716552734375,3.501781463623047,275.82354736328125,287.6840515136719,279.68853759765625,2.543705940246582,274.57342529296875,283.2693176269531,264.6689453125,1.1306545734405518,262.18585205078125,266.2068176269531,2.9686279296875,17.98822021484375,15.01959228515625,2026-05-10 14:45:08.462834944,2026-05-10 09:45:08.462834944-05:00,2026-05-10 09:40:00-05:00
282.8218688964844,3.693392753601074,276.0693664550781,288.1142272949219,279.84100341796875,2.7386088371276855,274.275634765625,283.6266784667969,264.79229736328125,1.2252111434936523,261.91046142578125,266.48223876953125,2.980865478515625,18.029571533203125,15.0487060546875,2026-05-10 14:55:08.448290944,2026-05-10 09:55:08.448290944-05:00,2026-05-10 09:50:00-05:00
282.6350402832031,4.082005023956299,274.77886962890625,288.5444030761719,279.71234130859375,3.0128843784332275,273.5013427734375,283.92449951171875,264.73504638671875,1.322184443473816,261.7452392578125,266.48223876953125,2.922698974609375,17.899993896484375,14.977294921875,2026-05-10 15:05:08.423475072,2026-05-10 10:05:08.423475072-05:00,2026-05-10 10:00:00-05:00
283.0283508300781,4.1450419425964355,276.4381103515625,288.9131164550781,279.9553527832031,3.0511832237243652,274.275634765625,284.1627197265625,264.843017578125,1.3907849788665771,262.0206298828125,266.8127136230469,3.072998046875,18.185333251953125,15.112335205078125,2026-05-10 15:15:08.745486976,2026-05-10 10:15:08.745486976-05:00,2026-05-10 10:10:00-05:00
283.1881408691406,3.984438180923462,275.454833984375,289.2818298339844,280.0292053222656,2.9343128204345703,273.79913330078125,284.63922119140625,264.9024963378906,1.287986397743225,261.91046142578125,266.8127136230469,3.158935546875,18.28564453125,15.126708984375,2026-05-10 15:25:08.752201984,2026-05-10 10:25:08.752201984-05:00,2026-05-10 10:20:00-05:00
282.4359436035156,4.2548065185546875,274.22576904296875,288.4829406738281,279.36688232421875,3.1211764812469482,272.6079406738281,283.92449951171875,264.51690673828125,1.4990884065628052,261.084228515625,266.48223876953125,3.069061279296875,17.919036865234375,14.8499755859375,2026-05-10 15:35:08.434862080,2026-05-10 10:35:08.434862080-05:00,2026-05-10 10:30:00-05:00
281.1994934082031,3.932403564453125,274.2872314453125,287.1924133300781,278.1923522949219,2.752164363861084,272.42926025390625,281.7803039550781,263.8449401855469,1.2554044723510742,261.2494812011719,265.4356689453125,3.00714111328125,17.35455322265625,14.347412109375,2026-05-10 15:45:08.143933056,2026-05-10 10:45:08.143933056-05:00,2026-05-10 10:40:00-05:00
279.7246398925781,3.186063051223755,273.79559326171875,285.1644592285156,276.781982421875,2.2133514881134033,272.42926025390625,280.82733154296875,263.1068420410156,1.102016568183899,261.084228515625,265.1602783203125,2.942657470703125,16.6177978515625,13.675140380859375,2026-05-10 15:55:08.737629952,2026-05-10 10:55:08.737629952-05:00,2026-05-10 10:50:00-05:00
278.6676025390625,3.2075366973876953,272.7508850097656,285.5946350097656,275.7289123535156,2.120363712310791,271.4167175292969,280.8868713378906,262.4987487792969,1.0338566303253174,260.3131103515625,264.66455078125,2.938690185546875,16.168853759765625,13.23016357421875,2026-05-10 16:05:08.736716928,2026-05-10 11:05:08.736716928-05:00,2026-05-10 11:00:00-05:00
277.9744567871094,3.243431568145752,272.0749206542969,286.7008056640625,275.04278564453125,2.502194404602051,270.7019958496094,281.7207336425781,262.064697265625,1.3719626665115356,259.3216247558594,265.4356689453125,2.931671142578125,15.909759521484375,12.97808837890625,2026-05-10 16:15:08.145312000,2026-05-10 11:15:08.145312-05:00,2026-05-10 11:10:00-05:00
276.25128173828125,3.4842886924743652,269.9855041503906,283.5052185058594,273.6776428222656,2.4246156215667725,269.27252197265625,278.6831359863281,261.2296447753906,1.2465351819992065,258.66064453125,263.4527587890625,2.573638916015625,15.021636962890625,12.447998046875,2026-05-10 16:25:08.460683008,2026-05-10 11:25:08.460683008-05:00,2026-05-10 11:20:00-05:00
272.9844055175781,2.745471715927124,268.3262634277344,278.2202453613281,270.8544616699219,2.038760185241699,267.6048278808594,274.3947448730469,259.57720947265625,1.1373885869979858,257.669189453125,261.46978759765625,2.12994384765625,13.407196044921875,11.277252197265625,2026-05-10 16:35:08.150763008,2026-05-10 11:35:08.150763008-05:00,2026-05-10 11:30:00-05:00
270.4451599121094,2.1906449794769287,266.9742736816406,274.8403015136719,268.6078186035156,1.5739997625350952,265.8179931640625,271.9527587890625,258.112060546875,0.9332684278488159,256.1819763183594,259.8724365234375,1.83734130859375,12.333099365234375,10.495758056640625,2026-05-10 16:45:08.450441984,2026-05-10 11:45:08.450441984-05:00,2026-05-10 11:40:00-05:00
269.3807678222656,2.8290820121765137,266.9742736816406,280.0638427734375,267.30938720703125,1.9471553564071655,265.2223815917969,274.275634765625,257.19549560546875,0.9689358472824097,256.0167236328125,260.42327880859375,2.071380615234375,12.185272216796875,10.1138916015625,2026-05-10 16:55:08.438644992,2026-05-10 11:55:08.438644992-05:00,2026-05-10 11:50:00-05:00
269.0096130371094,2.4415030479431152,264.82342529296875,276.68389892578125,266.89959716796875,1.77284836769104,263.91204833984375,271.8336486816406,256.93109130859375,1.0070170164108276,255.19052124023438,259.21148681640625,2.110015869140625,12.078521728515625,9.968505859375,2026-05-10 17:05:08.753437952,2026-05-10 12:05:08.753437952-05:00,2026-05-10 12:00:00-05:00
269.3193664550781,3.2007551193237305,264.82342529296875,277.605712890625,266.9853820800781,2.153303623199463,263.7929382324219,272.0123291015625,256.92669677734375,1.2308878898620605,254.6396942138672,259.3216247558594,2.333984375,12.392669677734375,10.058685302734375,2026-05-10 17:15:08.814049024,2026-05-10 12:15:08.814049024-05:00,2026-05-10 12:10:00-05:00
268.28936767578125,2.6837003231048584,264.9463195800781,274.22576904296875,266.6065673828125,2.0583090782165527,263.7929382324219,271.238037109375,256.8121032714844,1.255194067955017,254.74986267089844,259.48687744140625,1.68280029296875,11.477264404296875,9.794464111328125,2026-05-10 17:25:08.460098944,2026-05-10 12:25:08.460098944-05:00,2026-05-10 12:20:00-05:00
266.6620788574219,1.6805357933044434,263.901611328125,270.6614685058594,265.52020263671875,1.5403133630752563,262.9590759277344,268.9151611328125,256.2921447753906,1.0457974672317505,254.47445678710938,258.49542236328125,1.141876220703125,10.36993408203125,9.228057861328125,2026-05-10 17:35:08.520616064,2026-05-10 12:35:08.520616064-05:00,2026-05-10 12:30:00-05:00
266.2983093261719,1.7590686082839966,263.4100036621094,270.53857421875,265.2152404785156,1.4046580791473389,262.48260498046875,267.9621887207031,256.0982360839844,0.9315282106399536,254.3092041015625,257.83441162109375,1.08306884765625,10.2000732421875,9.11700439453125,2026-05-10 17:45:08.478881920,2026-05-10 12:45:08.478881920-05:00,2026-05-10 12:40:00-05:00
266.3892517089844,1.934135913848877,263.22564697265625,269.9855041503906,265.0556335449219,1.6339218616485596,262.42303466796875,267.5452575683594,255.9285888671875,1.0619165897369385,254.3092041015625,257.55902099609375,1.3336181640625,10.460662841796875,9.127044677734375,2026-05-10 17:55:08.755538944,2026-05-10 12:55:08.755538944-05:00,2026-05-10 12:50:00-05:00
267.1168518066406,2.7820215225219727,262.9183654785156,272.0134582519531,265.4082336425781,2.2641491889953613,262.006103515625,269.33209228515625,256.0167236328125,1.389891266822815,253.75839233398438,258.38525390625,1.7086181640625,11.100128173828125,9.391510009765625,2026-05-10 18:05:08.760832000,2026-05-10 13:05:08.760832-05:00,2026-05-10 13:00:00-05:00
266.2368469238281,2.56524658203125,262.5496520996094,271.46038818359375,264.7363586425781,2.144895076751709,261.58917236328125,268.8555908203125,255.61795043945312,1.3565062284469604,253.59315490722656,258.2200012207031,1.50048828125,10.618896484375,9.118408203125,2026-05-10 18:15:08.746876928,2026-05-10 13:15:08.746876928-05:00,2026-05-10 13:10:00-05:00
266.83416748046875,3.590535879135132,261.7507629394531,273.36541748046875,265.2462158203125,3.141155242919922,260.6361999511719,271.118896484375,255.8977508544922,1.9233897924423218,252.87709045410156,259.48687744140625,1.58795166015625,10.936416625976562,9.348464965820312,2026-05-10 18:25:08.766055040,2026-05-10 13:25:08.766055040-05:00,2026-05-10 13:20:00-05:00
268.1517333984375,4.405773639678955,262.1809387207031,276.25372314453125,266.2182312011719,3.854004383087158,261.1127014160156,273.79913330078125,256.417724609375,2.3355884552001953,253.20758056640625,261.084228515625,1.933502197265625,11.7340087890625,9.800506591796875,2026-05-10 18:35:08.775980032,2026-05-10 13:35:08.775980032-05:00,2026-05-10 13:30:00-05:00
268.1861267089844,3.634526014328003,262.9798278808594,275.024658203125,266.09912109375,3.1630122661590576,261.58917236328125,272.2505798339844,256.23486328125,1.941840648651123,253.3177490234375,260.1478576660156,2.087005615234375,11.951263427734375,9.8642578125,2026-05-10 18:45:08.785853952,2026-05-10 13:45:08.785853952-05:00,2026-05-10 13:40:00-05:00
270.9736633300781,4.643430233001709,263.471435546875,284.91864013671875,267.8263854980469,3.5944178104400635,260.9935607910156,278.86181640625,256.9178771972656,2.025379180908203,252.6016845703125,262.84686279296875,3.14727783203125,14.0557861328125,10.90850830078125,2026-05-10 18:55:08.756674048,2026-05-10 13:55:08.756674048-05:00,2026-05-10 13:50:00-05:00
274.1299133300781,5.58242654800415,263.471435546875,285.6560974121094,270.3112487792969,4.141086101531982,262.1847839355469,278.44488525390625,258.2134094238281,2.2626798152923584,253.3177490234375,262.40618896484375,3.81866455078125,15.91650390625,12.09783935546875,2026-05-10 19:05:08.165787008,2026-05-10 14:05:08.165787008-05:00,2026-05-10 14:00:00-05:00
275.1598815917969,5.268439292907715,264.70050048828125,286.63934326171875,271.18084716796875,4.0755791664123535,262.42303466796875,279.8147888183594,258.76202392578125,2.2629706859588623,254.03379821777344,263.232421875,3.979034423828125,16.397857666015625,12.4188232421875,2026-05-10 19:15:08.797339008,2026-05-10 14:15:08.797339008-05:00,2026-05-10 14:10:00-05:00
273.1712341308594,3.5177788734436035,266.7284851074219,278.6504211425781,269.88482666015625,2.6730287075042725,265.40106201171875,274.3947448730469,258.23101806640625,1.5205681324005127,255.46592712402344,260.5334167480469,3.286407470703125,14.940216064453125,11.65380859375,2026-05-10 19:25:08.171869952,2026-05-10 14:25:08.171869952-05:00,2026-05-10 14:20:00-05:00
269.8822326660156,3.425358533859253,262.4267272949219,276.0693664550781,267.647705078125,3.062723159790039,261.2913818359375,273.08441162109375,257.0897216796875,1.9838624000549316,252.7669219970703,260.5334167480469,2.234527587890625,12.792510986328125,10.5579833984375,2026-05-10 19:35:08.829560064,2026-05-10 14:35:08.829560064-05:00,2026-05-10 14:30:00-05:00
268.7220153808594,3.826328992843628,263.041259765625,274.9632263183594,266.6185302734375,3.5664548873901367,261.2318115234375,272.66748046875,256.48382568359375,2.281949996948242,253.20758056640625,260.3131103515625,2.103485107421875,12.238189697265625,10.13470458984375,2026-05-10 19:45:08.767174016,2026-05-10 14:45:08.767174016-05:00,2026-05-10 14:40:00-05:00
266.88824462890625,3.026301383972168,261.6278381347656,273.48834228515625,265.09375,2.840029239654541,259.8023681640625,271.0593566894531,255.63558959960938,1.821852445602417,251.8856201171875,259.3216247558594,1.79449462890625,11.252655029296875,9.458160400390625,2026-05-10 19:55:08.532564992,2026-05-10 14:55:08.532564992-05:00,2026-05-10 14:50:00-05:00
266.92266845703125,2.7034826278686523,262.1194763183594,273.3039855957031,264.886474609375,2.155665159225464,260.6957702636719,269.3916320800781,255.5033721923828,1.3690145015716553,252.7669219970703,257.944580078125,2.03619384765625,11.419296264648438,9.383102416992188,2026-05-10 20:05:08.767744000,2026-05-10 15:05:08.767744-05:00,2026-05-10 15:00:00-05:00
267.38970947265625,4.13106632232666,258.7395324707031,275.5777587890625,265.3415222167969,3.26619291305542,258.0751037597656,271.0593566894531,255.78099060058594,1.999605655670166,250.72891235351562,259.04620361328125,2.048187255859375,11.608718872070312,9.560531616210938,2026-05-10 20:15:08.507020928,2026-05-10 15:15:08.507020928-05:00,2026-05-10 15:10:00-05:00
266.1655578613281,4.464868545532227,251.918212890625,274.22576904296875,264.5409851074219,4.219734191894531,249.91525268554688,270.7019958496094,255.49456787109375,2.8675060272216797,244.94534301757812,258.77081298828125,1.62457275390625,10.670989990234375,9.046417236328125,2026-05-10 20:25:08.479542016,2026-05-10 15:25:08.479542016-05:00,2026-05-10 15:20:00-05:00
262.6405944824219,8.35653305053711,239.99627685546875,271.46038818359375,261.2532653808594,8.017457962036133,239.31344604492188,269.8681335449219,252.9806671142578,6.00994348526001,236.13230895996094,258.77081298828125,1.3873291015625,9.659927368164062,8.272598266601562,2026-05-10 20:35:08.778318976,2026-05-10 15:35:08.778318976-05:00,2026-05-10 15:30:00-05:00
256.9696960449219,8.644874572753906,240.11917114257812,268.0804443359375,255.75460815429688,8.507711410522461,239.0751953125,266.65185546875,248.98834228515625,6.4611945152282715,235.74673461914062,257.0082092285156,1.215087890625,7.981353759765625,6.766265869140625,2026-05-10 20:45:08.475713024,2026-05-10 15:45:08.475713024-05:00,2026-05-10 15:40:00-05:00
250.89808654785156,6.74265718460083,239.44320678710938,263.8401794433594,249.68177795410156,6.773000717163086,238.3009033203125,262.8995056152344,244.30859375,5.469374656677246,234.36968994140625,254.6396942138672,1.21630859375,6.5894927978515625,5.3731842041015625,2026-05-10 20:55:08.181965952,2026-05-10 15:55:08.181965952-05:00,2026-05-10 15:50:00-05:00
253.45701599121094,7.235484600067139,243.92929077148438,271.33746337890625,252.14283752441406,7.087369918823242,242.47015380859375,268.7364807128906,246.0381622314453,5.262719631195068,238.3355712890625,257.944580078125,1.314178466796875,7.418853759765625,6.10467529296875,2026-05-10 21:05:08.258494080,2026-05-10 16:05:08.258494080-05:00,2026-05-10 16:00:00-05:00
262.4980163574219,5.836695194244385,251.97967529296875,270.6614685058594,260.8482360839844,5.5157575607299805,251.10647583007812,268.081298828125,252.44964599609375,3.8324172496795654,245.55123901367188,257.3937683105469,1.6497802734375,10.048370361328125,8.398590087890625,2026-05-10 21:15:08.256541952,2026-05-10 16:15:08.256541952-05:00,2026-05-10 16:10:00-05:00
265.6468811035156,4.449626922607422,255.72833251953125,275.94647216796875,263.8024597167969,3.9644651412963867,254.56100463867188,272.0123291015625,254.49649047851562,2.583082914352417,247.8646697998047,259.3216247558594,1.84442138671875,11.150390625,9.30596923828125,2026-05-10 21:25:07.965549952,2026-05-10 16:25:07.965549952-05:00,2026-05-10 16:20:00-05:00
265.3814392089844,3.676077127456665,256.5272216796875,275.3934020996094,263.4736633300781,3.5443003177642822,254.91836547851562,271.9527587890625,254.2122802734375,2.4606735706329346,248.19515991210938,259.48687744140625,1.90777587890625,11.169158935546875,9.261383056640625,2026-05-10 21:35:08.592257920,2026-05-10 16:35:08.592257920-05:00,2026-05-10 16:30:00-05:00
265.2707824707031,3.4189915657043457,261.1976623535156,273.9799499511719,263.3188171386719,3.1358861923217773,259.32586669921875,271.238037109375,253.99195861816406,1.9736275672912598,251.1695556640625,258.66064453125,1.95196533203125,11.278823852539062,9.326858520507812,2026-05-10 21:45:08.558084992,2026-05-10 16:45:08.558084992-05:00,2026-05-10 16:40:00-05:00
265.59771728515625,4.076056003570557,259.2311706542969,273.11962890625,263.70477294921875,3.7785422801971436,257.2412414550781,270.82110595703125,254.29598999023438,2.5222926139831543,249.8476104736328,259.21148681640625,1.8929443359375,11.301727294921875,9.408782958984375,2026-05-10 21:55:07.968454016,2026-05-10 16:55:07.968454016-05:00,2026-05-10 16:50:00-05:00
267.8002014160156,4.388923168182373,260.1529541015625,276.5610046386719,265.59405517578125,3.7140066623687744,259.2067565917969,272.31011962890625,255.59591674804688,2.220919370651245,251.61021423339844,259.76226806640625,2.206146240234375,12.20428466796875,9.998138427734375,2026-05-10 22:05:08.257056896,2026-05-10 17:05:08.257056896-05:00,2026-05-10 17:00:00-05:00
271.8880920410156,5.444458961486816,263.5943603515625,281.72308349609375,269.4703063964844,4.283433437347412,262.5421447753906,277.0749816894531,258.14727783203125,2.465769052505493,253.75839233398438,262.18585205078125,2.41778564453125,13.740814208984375,11.323028564453125,2026-05-10 22:15:08.536281984,2026-05-10 17:15:08.536281984-05:00,2026-05-10 17:10:00-05:00
273.3187255859375,4.6442551612854,266.052490234375,281.4158020019531,270.7496337890625,3.634478807449341,265.162841796875,277.01544189453125,259.1453857421875,2.059136390686035,256.0167236328125,262.5714416503906,2.569091796875,14.17333984375,11.604248046875,2026-05-10 22:25:08.549691008,2026-05-10 17:25:08.549691008-05:00,2026-05-10 17:20:00-05:00
272.3010559082031,3.9432435035705566,264.9463195800781,280.43255615234375,269.9872741699219,3.2428221702575684,263.97161865234375,276.24114990234375,258.7377624511719,2.095184087753296,253.75839233398438,262.18585205078125,2.31378173828125,13.56329345703125,11.24951171875,2026-05-10 22:35:08.565004928,2026-05-10 17:35:08.565004928-05:00,2026-05-10 17:30:00-05:00
271.8094482421875,4.751282215118408,258.18646240234375,279.0805969238281,269.5703125,4.486222267150879,255.871337890625,275.2881774902344,258.41387939453125,3.1603620052337646,247.8646697998047,261.91046142578125,2.2391357421875,13.39556884765625,11.15643310546875,2026-05-10 22:45:08.260439040,2026-05-10 17:45:08.260439040-05:00,2026-05-10 17:40:00-05:00
272.5075378417969,1.9942312240600586,266.2983093261719,275.7621154785156,270.4327697753906,2.0340986251831055,264.5076599121094,273.97784423828125,259.12335205078125,1.447709083557129,254.74986267089844,261.46978759765625,2.07476806640625,13.384185791015625,11.309417724609375,2026-05-10 22:55:08.569102976,2026-05-10 17:55:08.569102976-05:00,2026-05-10 17:50:00-05:00
272.96966552734375,2.154202699661255,267.343017578125,275.94647216796875,270.4351501464844,2.2362613677978516,265.2819519042969,273.85870361328125,258.92724609375,1.657553791999817,255.19052124023438,261.2494812011719,2.534515380859375,14.04241943359375,11.507904052734375,2026-05-10 23:05:08.586120960,2026-05-10 18:05:08.586120960-05:00,2026-05-10 18:00:00-05:00
271.0842590332031,3.102674722671509,264.5161437988281,275.7621154785156,268.3624267578125,3.007887840270996,262.7803955078125,273.4417724609375,257.2659912109375,2.139645576477051,253.59315490722656,261.084228515625,2.721832275390625,13.818267822265625,11.096435546875,2026-05-10 23:15:07.978310016,2026-05-10 18:15:07.978310016-05:00,2026-05-10 18:10:00-05:00
269.2603454589844,3.348026752471924,263.041259765625,273.9799499511719,266.5089111328125,3.058668613433838,260.9935607910156,271.4762878417969,255.92861938476562,2.017094612121582,252.32627868652344,259.3216247558594,2.751434326171875,13.33172607421875,10.580291748046875,2026-05-10 23:25:08.263478016,2026-05-10 18:25:08.263478016-05:00,2026-05-10 18:20:00-05:00
268.1640319824219,3.1795952320098877,262.4267272949219,272.9967041015625,265.9228210449219,2.8671112060546875,260.81488037109375,270.2254943847656,255.9087677001953,1.9810067415237427,252.16102600097656,258.66064453125,2.2412109375,12.255264282226562,10.014053344726562,2026-05-10 23:35:08.275702912,2026-05-10 18:35:08.275702912-05:00,2026-05-10 18:30:00-05:00
267.4315185546875,2.444828510284424,262.79547119140625,271.33746337890625,265.72509765625,2.420607328414917,261.4104919433594,269.21295166015625,256.1136779785156,1.7576627731323242,252.87709045410156,258.38525390625,1.7064208984375,11.317840576171875,9.611419677734375,2026-05-10 23:45:07.980605056,2026-05-10 18:45:07.980605056-05:00,2026-05-10 18:40:00-05:00
265.81158447265625,1.7503690719604492,262.4881896972656,270.53857421875,264.8578796386719,1.5907392501831055,261.5296325683594,268.55780029296875,255.84707641601562,1.2099806070327759,253.20758056640625,258.1098327636719,0.953704833984375,9.964508056640625,9.01080322265625,2026-05-10 23:55:08.589005056,2026-05-10 18:55:08.589005056-05:00,2026-05-10 18:50:00-05:00
