station_mac,fecha_utc,temp_f,humidity,wind_speed_mph,uv,solar_radiation,rain_daily_in
F4:CF:A2:E2:BC:AD,2026-04-16 18:35:00,65.7,71.0,2.2,2.0,269.75,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 18:40:00,64.4,76.0,0.9,1.0,197.32,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 18:45:00,64.2,76.0,0.9,1.0,167.36,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 18:50:00,64.6,76.0,0.7,1.0,152.68,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 18:55:00,63.7,78.0,0.0,1.0,127.96,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 19:00:00,63.9,78.0,0.9,1.0,177.75,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 19:05:00,63.7,77.0,0.7,1.0,189.13,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 19:10:00,63.9,75.0,2.5,2.0,209.07,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 19:15:00,64.0,77.0,0.2,2.0,224.61,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 19:20:00,64.9,76.0,0.2,2.0,229.01,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 19:25:00,65.5,76.0,0.2,2.0,255.07,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 19:30:00,65.3,74.0,1.1,1.0,190.36,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 19:35:00,65.1,75.0,0.0,1.0,160.87,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 19:40:00,64.6,74.0,0.0,1.0,162.58,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 19:45:00,64.8,73.0,0.0,1.0,184.36,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 19:50:00,64.6,72.0,1.1,1.0,190.84,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 19:55:00,64.8,75.0,0.0,1.0,170.05,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 20:00:00,64.4,75.0,0.7,1.0,195.98,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 20:05:00,64.0,75.0,1.8,1.0,173.84,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 20:10:00,64.2,77.0,0.0,2.0,223.39,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 20:15:00,64.8,75.0,2.0,1.0,127.47,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 20:20:00,63.9,76.0,0.7,0.0,66.8,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 20:25:00,63.0,76.0,0.0,0.0,55.41,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 20:30:00,62.4,75.0,0.2,0.0,67.16,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 20:35:00,62.8,79.0,0.7,0.0,48.93,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 20:40:00,62.4,77.0,0.2,0.0,52.48,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 20:45:00,62.2,78.0,0.0,1.0,127.1,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 20:50:00,62.1,77.0,0.4,1.0,114.51,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 20:55:00,62.2,77.0,0.0,1.0,114.51,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 21:00:00,62.6,76.0,0.0,1.0,130.04,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 21:05:00,62.4,78.0,0.0,1.0,154.75,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 21:10:00,62.4,78.0,0.9,1.0,137.02,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 21:15:00,62.8,79.0,0.0,0.0,86.73,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 21:20:00,62.6,80.0,0.0,0.0,73.65,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 21:25:00,62.4,80.0,0.0,0.0,77.19,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 21:30:00,62.6,81.0,0.0,0.0,46.36,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 21:35:00,62.1,81.0,0.2,0.0,30.7,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 21:40:00,61.2,83.0,1.1,0.0,27.28,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 21:45:00,60.6,85.0,0.0,0.0,27.28,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 21:50:00,60.4,84.0,0.9,0.0,25.07,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 21:55:00,60.3,85.0,0.2,0.0,16.39,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 22:00:00,60.1,85.0,0.4,0.0,12.11,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 22:05:00,59.9,86.0,0.2,0.0,9.91,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 22:10:00,59.2,88.0,0.2,0.0,4.28,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 22:15:00,58.6,89.0,0.0,0.0,5.63,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 22:20:00,58.5,88.0,0.0,0.0,7.34,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 22:25:00,58.6,88.0,0.7,0.0,9.05,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 22:30:00,58.5,85.0,0.0,0.0,5.99,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 22:35:00,58.6,88.0,0.9,0.0,2.57,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 22:40:00,58.5,89.0,0.0,0.0,2.57,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 22:45:00,58.3,88.0,0.0,0.0,2.94,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 22:50:00,58.5,89.0,0.0,0.0,1.71,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 22:55:00,58.3,89.0,0.0,0.0,2.08,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 23:00:00,58.3,90.0,0.4,0.0,0.85,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 23:05:00,57.9,90.0,0.0,0.0,0.0,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 23:10:00,57.7,91.0,0.0,0.0,0.0,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 23:15:00,57.0,90.0,0.0,0.0,0.0,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 23:20:00,57.4,90.0,1.1,0.0,0.0,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 23:25:00,57.4,91.0,0.0,0.0,0.0,0.169
F4:CF:A2:E2:BC:AD,2026-04-16 23:30:00,56.8,92.0,0.0,0.0,0.0,0.177
F4:CF:A2:E2:BC:AD,2026-04-16 23:35:00,56.7,92.0,0.0,0.0,0.0,0.189
F4:CF:A2:E2:BC:AD,2026-04-16 23:40:00,56.7,93.0,0.0,0.0,0.0,0.197
F4:CF:A2:E2:BC:AD,2026-04-16 23:45:00,56.5,93.0,0.0,0.0,0.0,0.217
F4:CF:A2:E2:BC:AD,2026-04-16 23:50:00,56.1,93.0,0.0,0.0,0.0,0.228
F4:CF:A2:E2:BC:AD,2026-04-16 23:55:00,56.1,94.0,0.0,0.0,0.0,0.24
F4:CF:A2:E2:BC:AD,2026-04-17 00:00:00,55.8,94.0,0.0,0.0,0.0,0.24
F4:CF:A2:E2:BC:AD,2026-04-17 00:05:00,55.6,94.0,0.0,0.0,0.0,0.24
F4:CF:A2:E2:BC:AD,2026-04-17 00:10:00,55.8,94.0,0.0,0.0,0.0,0.24
F4:CF:A2:E2:BC:AD,2026-04-17 00:15:00,55.8,95.0,0.0,0.0,0.0,0.24
F4:CF:A2:E2:BC:AD,2026-04-17 00:20:00,55.6,95.0,0.0,0.0,0.0,0.248
F4:CF:A2:E2:BC:AD,2026-04-17 00:25:00,55.6,95.0,0.0,0.0,0.0,0.248
F4:CF:A2:E2:BC:AD,2026-04-17 00:30:00,55.6,95.0,0.0,0.0,0.0,0.248
F4:CF:A2:E2:BC:AD,2026-04-17 00:35:00,55.8,95.0,0.0,0.0,0.0,0.248
F4:CF:A2:E2:BC:AD,2026-04-17 00:40:00,55.4,95.0,0.0,0.0,0.0,0.248
F4:CF:A2:E2:BC:AD,2026-04-17 00:45:00,55.6,95.0,0.2,0.0,0.0,0.248
F4:CF:A2:E2:BC:AD,2026-04-17 00:50:00,55.6,95.0,0.2,0.0,0.0,0.248
F4:CF:A2:E2:BC:AD,2026-04-17 00:55:00,55.4,96.0,0.0,0.0,0.0,0.248
F4:CF:A2:E2:BC:AD,2026-04-17 01:00:00,55.2,96.0,0.9,0.0,0.0,0.248
F4:CF:A2:E2:BC:AD,2026-04-17 01:05:00,55.4,96.0,0.0,0.0,0.0,0.248
F4:CF:A2:E2:BC:AD,2026-04-17 01:10:00,55.2,96.0,0.0,0.0,0.0,0.248
F4:CF:A2:E2:BC:AD,2026-04-17 01:15:00,55.2,96.0,0.0,0.0,0.0,0.248
F4:CF:A2:E2:BC:AD,2026-04-17 01:20:00,55.0,96.0,0.2,0.0,0.0,0.248
F4:CF:A2:E2:BC:AD,2026-04-17 01:25:00,55.0,96.0,0.2,0.0,0.0,0.307
F4:CF:A2:E2:BC:AD,2026-04-17 01:30:00,55.0,96.0,0.0,0.0,0.0,0.339
F4:CF:A2:E2:BC:AD,2026-04-17 01:35:00,55.0,96.0,0.0,0.0,0.0,0.378
F4:CF:A2:E2:BC:AD,2026-04-17 01:40:00,54.9,96.0,0.0,0.0,0.0,0.409
F4:CF:A2:E2:BC:AD,2026-04-17 01:45:00,54.9,97.0,0.0,0.0,0.0,0.429
F4:CF:A2:E2:BC:AD,2026-04-17 01:50:00,55.0,97.0,0.0,0.0,0.0,0.449
F4:CF:A2:E2:BC:AD,2026-04-17 01:55:00,54.1,96.0,0.2,0.0,0.0,0.469
F4:CF:A2:E2:BC:AD,2026-04-17 02:00:00,54.0,96.0,0.0,0.0,0.0,0.476
F4:CF:A2:E2:BC:AD,2026-04-17 02:05:00,53.8,96.0,0.0,0.0,0.0,0.488
F4:CF:A2:E2:BC:AD,2026-04-17 02:10:00,54.0,97.0,0.0,0.0,0.0,0.52
F4:CF:A2:E2:BC:AD,2026-04-17 02:15:00,53.8,97.0,0.0,0.0,0.0,0.539
F4:CF:A2:E2:BC:AD,2026-04-17 02:20:00,53.8,97.0,0.0,0.0,0.0,0.579
F4:CF:A2:E2:BC:AD,2026-04-17 02:25:00,53.2,97.0,0.0,0.0,0.0,0.618
F4:CF:A2:E2:BC:AD,2026-04-17 02:30:00,53.2,97.0,0.7,0.0,0.0,0.657
F4:CF:A2:E2:BC:AD,2026-04-17 02:35:00,52.9,96.0,1.8,0.0,0.0,0.677
F4:CF:A2:E2:BC:AD,2026-04-17 02:40:00,52.9,96.0,0.2,0.0,0.0,0.689
F4:CF:A2:E2:BC:AD,2026-04-17 02:45:00,53.1,96.0,0.0,0.0,0.0,0.689
F4:CF:A2:E2:BC:AD,2026-04-17 02:50:00,53.1,96.0,0.0,0.0,0.0,0.689
F4:CF:A2:E2:BC:AD,2026-04-17 02:55:00,53.2,96.0,0.0,0.0,0.0,0.697
F4:CF:A2:E2:BC:AD,2026-04-17 03:00:00,53.2,97.0,0.0,0.0,0.0,0.709
F4:CF:A2:E2:BC:AD,2026-04-17 03:05:00,53.4,97.0,0.0,0.0,0.0,0.717
F4:CF:A2:E2:BC:AD,2026-04-17 03:10:00,53.2,97.0,0.0,0.0,0.0,0.728
F4:CF:A2:E2:BC:AD,2026-04-17 03:15:00,53.1,97.0,0.0,0.0,0.0,0.728
F4:CF:A2:E2:BC:AD,2026-04-17 03:20:00,53.1,97.0,0.0,0.0,0.0,0.74
F4:CF:A2:E2:BC:AD,2026-04-17 03:25:00,53.1,97.0,0.0,0.0,0.0,0.74
F4:CF:A2:E2:BC:AD,2026-04-17 03:30:00,53.2,97.0,0.2,0.0,0.0,0.748
F4:CF:A2:E2:BC:AD,2026-04-17 03:35:00,53.4,97.0,0.0,0.0,0.0,0.748
F4:CF:A2:E2:BC:AD,2026-04-17 03:40:00,53.6,97.0,0.0,0.0,0.0,0.748
F4:CF:A2:E2:BC:AD,2026-04-17 03:45:00,53.4,97.0,0.0,0.0,0.0,0.748
F4:CF:A2:E2:BC:AD,2026-04-17 03:50:00,53.6,97.0,0.0,0.0,0.0,0.748
F4:CF:A2:E2:BC:AD,2026-04-17 03:55:00,53.6,97.0,0.0,0.0,0.0,0.748
F4:CF:A2:E2:BC:AD,2026-04-17 04:00:00,53.4,97.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-04-17 04:05:00,53.4,97.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-04-17 04:10:00,53.4,97.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-04-17 04:15:00,53.4,97.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-04-17 04:20:00,52.9,97.0,0.0,0.0,0.0,0.0
F4:CF:A2:E2:BC:AD,2026-04-17 04:25:00,52.9,97.0,0.0,0.0,0.0,0.008
F4:CF:A2:E2:BC:AD,2026-04-17 04:30:00,52.9,97.0,0.0,0.0,0.0,0.008
F4:CF:A2:E2:BC:AD,2026-04-17 04:35:00,52.9,98.0,0.0,0.0,0.0,0.008
F4:CF:A2:E2:BC:AD,2026-04-17 04:40:00,52.9,98.0,0.0,0.0,0.0,0.008
F4:CF:A2:E2:BC:AD,2026-04-17 04:45:00,53.1,98.0,0.0,0.0,0.0,0.02
F4:CF:A2:E2:BC:AD,2026-04-17 04:50:00,53.1,98.0,0.0,0.0,0.0,0.02
F4:CF:A2:E2:BC:AD,2026-04-17 04:55:00,53.1,98.0,0.0,0.0,0.0,0.028
F4:CF:A2:E2:BC:AD,2026-04-17 05:00:00,53.1,98.0,0.0,0.0,0.0,0.039
F4:CF:A2:E2:BC:AD,2026-04-17 05:05:00,53.1,98.0,0.0,0.0,0.0,0.047
F4:CF:A2:E2:BC:AD,2026-04-17 05:10:00,52.9,98.0,0.0,0.0,0.0,0.059
F4:CF:A2:E2:BC:AD,2026-04-17 05:15:00,53.1,98.0,0.0,0.0,0.0,0.059
F4:CF:A2:E2:BC:AD,2026-04-17 05:20:00,52.9,98.0,0.0,0.0,0.0,0.059
F4:CF:A2:E2:BC:AD,2026-04-17 05:25:00,52.9,98.0,0.0,0.0,0.0,0.067
F4:CF:A2:E2:BC:AD,2026-04-17 05:30:00,53.1,98.0,0.0,0.0,0.0,0.067
F4:CF:A2:E2:BC:AD,2026-04-17 05:35:00,53.2,98.0,0.0,0.0,0.0,0.067
F4:CF:A2:E2:BC:AD,2026-04-17 05:40:00,53.2,98.0,0.0,0.0,0.0,0.079
F4:CF:A2:E2:BC:AD,2026-04-17 05:45:00,53.1,98.0,0.0,0.0,0.0,0.079
F4:CF:A2:E2:BC:AD,2026-04-17 05:50:00,53.1,98.0,0.0,0.0,0.0,0.087
F4:CF:A2:E2:BC:AD,2026-04-17 05:55:00,53.1,98.0,0.0,0.0,0.0,0.087
F4:CF:A2:E2:BC:AD,2026-04-17 06:00:00,52.9,98.0,0.0,0.0,0.0,0.087
F4:CF:A2:E2:BC:AD,2026-04-17 06:05:00,52.9,98.0,0.0,0.0,0.0,0.087
F4:CF:A2:E2:BC:AD,2026-04-17 06:10:00,52.9,98.0,0.0,0.0,0.0,0.098
F4:CF:A2:E2:BC:AD,2026-04-17 06:15:00,52.7,98.0,0.0,0.0,0.0,0.098
F4:CF:A2:E2:BC:AD,2026-04-17 06:20:00,52.7,98.0,0.0,0.0,0.0,0.098
F4:CF:A2:E2:BC:AD,2026-04-17 06:25:00,52.5,98.0,0.0,0.0,0.0,0.098
F4:CF:A2:E2:BC:AD,2026-04-17 06:30:00,52.5,98.0,0.0,0.0,0.0,0.11
F4:CF:A2:E2:BC:AD,2026-04-17 06:35:00,52.3,98.0,0.0,0.0,0.0,0.11
F4:CF:A2:E2:BC:AD,2026-04-17 06:40:00,52.3,98.0,0.0,0.0,0.0,0.11
F4:CF:A2:E2:BC:AD,2026-04-17 06:45:00,52.2,98.0,0.0,0.0,0.0,0.11
F4:CF:A2:E2:BC:AD,2026-04-17 06:50:00,52.2,98.0,0.0,0.0,0.0,0.11
F4:CF:A2:E2:BC:AD,2026-04-17 06:55:00,52.0,98.0,0.0,0.0,0.0,0.118
F4:CF:A2:E2:BC:AD,2026-04-17 07:00:00,52.0,98.0,0.0,0.0,0.0,0.118
F4:CF:A2:E2:BC:AD,2026-04-17 07:05:00,51.8,98.0,0.0,0.0,0.0,0.13
F4:CF:A2:E2:BC:AD,2026-04-17 07:10:00,51.8,98.0,0.0,0.0,0.0,0.13
F4:CF:A2:E2:BC:AD,2026-04-17 07:15:00,51.6,98.0,0.0,0.0,0.0,0.13
F4:CF:A2:E2:BC:AD,2026-04-17 07:20:00,51.6,98.0,0.0,0.0,0.0,0.13
F4:CF:A2:E2:BC:AD,2026-04-17 07:25:00,51.6,98.0,0.0,0.0,0.0,0.13
F4:CF:A2:E2:BC:AD,2026-04-17 07:30:00,51.4,98.0,0.0,0.0,0.0,0.13
F4:CF:A2:E2:BC:AD,2026-04-17 07:35:00,51.4,98.0,0.0,0.0,0.0,0.13
F4:CF:A2:E2:BC:AD,2026-04-17 07:40:00,51.4,98.0,0.0,0.0,0.0,0.13
F4:CF:A2:E2:BC:AD,2026-04-17 07:45:00,51.6,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 07:50:00,51.4,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 07:55:00,51.4,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 08:00:00,51.4,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 08:05:00,51.6,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 08:10:00,51.6,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 08:15:00,51.3,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 08:20:00,51.3,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 08:25:00,51.1,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 08:30:00,50.9,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 08:35:00,50.9,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 08:40:00,50.9,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 08:45:00,50.7,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 08:50:00,50.7,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 08:55:00,50.7,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 09:00:00,50.7,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 09:05:00,50.7,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 09:10:00,50.7,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 09:15:00,50.7,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 09:20:00,50.7,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 09:25:00,50.9,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 09:30:00,50.7,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 09:35:00,50.7,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 09:40:00,50.7,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 09:45:00,50.7,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 09:50:00,50.7,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 09:55:00,50.9,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 10:00:00,50.9,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 10:05:00,51.1,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 10:10:00,51.1,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 10:15:00,51.3,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 10:20:00,51.3,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 10:25:00,51.3,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 10:30:00,51.3,99.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 10:35:00,51.3,99.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 10:40:00,51.3,98.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 10:45:00,51.3,99.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 10:50:00,51.4,99.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 10:55:00,51.3,99.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 11:00:00,51.4,99.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 11:05:00,51.4,99.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 11:10:00,51.3,99.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 11:15:00,51.3,99.0,0.0,0.0,0.0,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 11:20:00,51.3,99.0,0.0,0.0,2.94,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 11:25:00,51.3,99.0,0.0,0.0,4.77,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 11:30:00,51.3,99.0,0.0,0.0,6.48,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 11:35:00,51.4,99.0,0.0,0.0,7.34,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 11:40:00,51.1,99.0,0.0,0.0,6.85,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 11:45:00,51.3,99.0,0.0,0.0,11.62,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 11:50:00,51.3,99.0,0.0,0.0,13.82,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 11:55:00,51.3,99.0,0.0,0.0,17.73,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 12:00:00,51.4,99.0,0.0,0.0,25.94,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 12:05:00,51.6,98.0,0.2,0.0,35.11,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 12:10:00,51.4,99.0,0.0,0.0,35.48,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 12:15:00,51.4,99.0,0.0,0.0,37.19,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 12:20:00,51.6,98.0,0.0,0.0,45.02,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 12:25:00,51.6,98.0,0.0,0.0,53.7,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 12:30:00,51.8,98.0,0.0,0.0,61.17,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 12:35:00,52.3,98.0,0.2,0.0,70.71,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 12:40:00,52.2,98.0,0.0,0.0,72.42,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 12:45:00,52.0,98.0,0.0,0.0,70.22,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 12:50:00,52.2,98.0,0.0,0.0,69.36,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 12:55:00,52.5,98.0,0.0,0.0,75.85,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 13:00:00,52.2,98.0,0.0,0.0,71.93,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 13:05:00,52.2,98.0,0.0,0.0,88.45,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 13:10:00,52.3,98.0,0.0,0.0,93.58,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 13:15:00,52.3,98.0,0.7,0.0,98.36,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 13:20:00,52.3,98.0,0.0,1.0,108.88,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 13:25:00,52.5,98.0,0.0,1.0,103.61,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 13:30:00,52.9,98.0,0.0,0.0,94.56,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 13:35:00,52.5,97.0,0.9,0.0,86.73,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 13:40:00,52.9,97.0,0.0,0.0,94.07,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 13:45:00,53.1,97.0,0.0,0.0,89.31,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 13:50:00,53.2,97.0,0.0,1.0,100.56,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 13:55:00,53.2,97.0,0.0,1.0,114.87,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 14:00:00,53.1,97.0,0.0,1.0,130.04,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 14:05:00,53.6,97.0,0.0,1.0,135.67,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 14:10:00,53.6,96.0,0.0,1.0,164.29,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 14:15:00,54.1,96.0,0.0,2.0,204.3,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 14:20:00,54.1,95.0,0.0,2.0,239.78,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 14:25:00,54.9,94.0,0.0,2.0,238.07,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 14:30:00,55.0,92.0,0.0,2.0,253.73,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 14:35:00,55.8,91.0,1.1,2.0,239.78,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 14:40:00,55.4,90.0,0.0,2.0,227.3,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 14:45:00,56.3,90.0,0.4,2.0,224.61,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 14:50:00,56.7,89.0,0.0,2.0,236.35,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 14:55:00,57.4,89.0,0.0,2.0,245.52,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 15:00:00,57.7,88.0,0.9,2.0,248.1,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 15:05:00,57.9,88.0,0.0,2.0,231.22,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 15:10:00,58.3,86.0,0.9,2.0,242.47,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 15:15:00,58.5,82.0,0.0,2.0,259.84,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 15:20:00,59.4,80.0,0.0,2.0,260.21,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 15:25:00,60.3,82.0,0.0,2.0,265.83,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 15:30:00,60.6,79.0,0.0,2.0,264.98,0.138
F4:CF:A2:E2:BC:AD,2026-04-17 15:35:00,60.8,79.0,0.4,2.0,233.78,0.138
